gene,importance,p_value,rank_by_importance,is_known,high_group_size,low_group_size,significant
PSMA1,0.0,0.17936673826468896,11145,False,91,92,NO
DHX9,0.0,0.3517794350353779,44,False,91,92,NO
PSMA7,0.0,0.8975741666412251,11147,False,91,92,NO
OBSL1,0.0,0.10213165135054895,11148,False,91,92,NO
PSMA5,0.0,0.03906276131917445,11149,False,91,92,YES
C3,0.0,0.6490527146778258,11150,False,91,92,NO
LOC441204,0.0,0.1225411571048571,45,False,91,92,NO
PSMA8,0.0,0.4322830437630317,11152,False,91,92,NO
DSG1,0.0,0.48079884072842916,11153,False,91,92,NO
C7,0.0,0.7715888219234377,11154,False,91,92,NO
C6,0.0,0.5155748679542298,11155,False,91,92,NO
C5,0.0,0.30154930866014384,11156,False,91,92,NO
CEMP1,0.0,0.0006409907428834124,11157,False,91,92,YES
FBXO45,0.0,0.2702743020652574,11158,False,91,92,NO
FBXO44,0.0,0.008732404509985914,11159,False,91,92,YES
FBXO47,0.0,0.4981460621869719,11160,False,47,136,NO
FBXO46,0.0,0.03890350004475028,11161,False,91,92,YES
FBXO41,0.0,0.05318226434190393,11162,False,91,92,NO
FBXO40,0.0,0.8110073449107865,11163,False,91,92,NO
FBXO43,0.0,0.7212921884395761,11164,False,91,92,NO
TCOF1,0.0,0.48777109863509016,46,False,91,92,NO
EIF2C4,0.0,0.6994064527597572,11166,False,91,92,NO
DCDC2B,0.0,0.41573936058886274,11167,False,91,92,NO
EIF2C1,0.0,0.3805373320048373,11168,False,91,92,NO
FBXO48,0.0,0.9878067436755847,11169,False,91,92,NO
EIF2C3,0.0,0.9416304170934936,11170,False,91,92,NO
EIF2C2,0.0,0.029221758593312677,11171,False,91,92,YES
VEPH1,0.0,0.3855495529119144,11172,False,91,92,NO
SNRPB2,0.0,0.2034674814187775,11173,False,91,92,NO
LRRTM3,0.0,0.4409925219073769,47,False,91,92,NO
ADIG,0.0,,11175,False,8,175,NA
DET1,0.0,0.7896473025420809,11176,False,91,92,NO
RPS6KA4,0.0,0.08560901448113756,11177,False,91,92,NO
NUP98,0.0,0.013200504723027345,48,False,91,92,YES
RMND5A,0.0,0.015716039319202433,11179,False,91,92,YES
RMND5B,0.0,0.001209151585571517,11180,False,91,92,YES
NRBF2,0.0,0.18376714025918678,11181,False,91,92,NO
XPC,0.0,0.07006564212135288,49,False,91,92,NO
KCNJ2,0.0,0.1018885884348086,11183,False,91,92,NO
KCNJ1,0.0,0.8848295037366648,11184,False,91,92,NO
SFRP1,0.0,0.17381227249995096,11185,False,91,92,NO
SNORD10,0.0,0.9219169296427859,11186,False,91,92,NO
KCNJ6,0.0,0.23074122590516422,11187,False,91,92,NO
KCNJ5,0.0,0.79546189020743,11188,False,91,92,NO
KCNJ4,0.0,0.7772982188466108,11189,False,91,92,NO
SLC12A2,0.0,0.782726549782501,50,False,91,92,NO
KCNJ9,0.0,0.44088661188978895,11191,False,91,92,NO
KCNJ8,0.0,0.8110007161419008,11192,False,91,92,NO
SNORD19,0.0,,11193,False,0,183,NA
NRADDP,0.0,0.982800677601531,11194,False,91,92,NO
C9orf131,0.0,0.017117514747802563,11195,False,91,92,YES
AGPAT6,0.0,0.21613272766714953,11196,False,91,92,NO
AGPAT5,0.0,0.7846452685574945,11197,False,91,92,NO
AGPAT4,0.0,0.09168505904792709,11198,False,91,92,NO
C9orf135,0.0,0.1466345731791653,11199,False,91,92,NO
AGPAT2,0.0,0.7063999296382379,11200,False,91,92,NO
GRINA,0.0,0.9419670168008502,51,False,91,92,NO
COL1A1,0.0,0.3535582363908343,11202,False,91,92,NO
C9orf139,0.0,0.0005188740752805123,11203,False,91,92,YES
RCSD1,0.0,0.5368212089310025,11204,False,91,92,NO
KIAA1217,0.0,0.4898087011610023,11205,False,91,92,NO
KIAA1210,0.0,0.17046797285475407,11206,False,91,92,NO
KIAA1211,0.0,0.9428343878696208,11207,False,91,92,NO
LRRTM2,0.0,0.01618933930264406,52,False,91,92,YES
MCL1,0.0,0.7605778747222989,11209,False,91,92,NO
ZNF788,0.0,0.7482069997564399,11210,False,91,92,NO
OR2J2,0.0,,11211,False,4,179,NA
OR2J3,0.0,,11212,False,6,177,NA
CMYA5,0.0,0.8463136964233978,11213,False,91,92,NO
FOXO3,0.0,0.6489963245052112,11214,False,91,92,NO
SDHC,0.0,0.15538269028693008,11215,False,91,92,NO
FOXO1,0.0,0.8607104379585947,11216,False,91,92,NO
LACRT,0.0,,11217,False,1,182,NA
PPP2R1B,0.0,0.9491889857450491,11218,False,91,92,NO
FOXO4,0.0,0.14761015090098042,11219,False,91,92,NO
NIP7,0.0,0.11967622128999206,11220,False,91,92,NO
PEX10,0.0,0.7723665814303625,11221,False,91,92,NO
PEX13,0.0,0.0003570602105319062,11222,False,91,92,YES
NUP93,0.0,0.924752451368068,53,False,91,92,NO
TMEM158,0.0,0.007094268622467961,11224,False,91,92,YES
ANGEL2,0.0,0.004527271128631783,11225,False,91,92,YES
ANGEL1,0.0,0.06393109947851013,11226,False,91,92,NO
PEX16,0.0,0.527406067884482,11227,False,91,92,NO
CDC37L1,0.0,0.7731128978234617,11228,False,91,92,NO
TCIRG1,0.0,0.6125029322915132,11229,False,91,92,NO
AP3B2,0.0,0.0044937785380376955,11230,False,91,92,YES
TFRC,0.0,0.4146337225081713,11231,False,91,92,NO
FRAT1,0.0,0.10902248708281008,11232,False,91,92,NO
PCDHB12,0.0,0.3835458429428604,11233,False,91,92,NO
NUF2,0.0,0.019819157464330387,11234,False,91,92,YES
UNCX,0.0,,11235,False,2,181,NA
TGIF2LX,0.0,,11236,False,4,179,NA
ZNF518B,0.0,0.6617651036458861,11237,False,91,92,NO
ODC1,0.0,0.6713176791473554,11238,False,91,92,NO
FLJ23867,0.0,0.07344731876373674,11239,False,91,92,NO
UBXN6,0.0,0.21129269007186818,11240,False,91,92,NO
PIAS1,0.0,0.369054038351478,11241,False,91,92,NO
SPAG4,0.0,0.008396945067856456,11242,False,91,92,YES
TMEM195,0.0,0.016050378396497447,11243,False,91,92,YES
AADAT,0.0,0.09500764514099369,11244,False,91,92,NO
SIGIRR,0.0,0.0962673181079848,11245,False,91,92,NO
FLI1,0.0,0.39573935182583,11246,False,91,92,NO
ZNF518A,0.0,0.571030570016622,11247,False,91,92,NO
ANXA8L2,0.0,0.0021194091298603317,11248,False,91,92,YES
C19orf35,0.0,0.063409393368111,11249,False,91,92,NO
C19orf34,0.0,0.45109091017019287,11250,False,91,92,NO
HAP1,0.0,0.004181062009944634,54,False,91,92,YES
C19orf36,0.0,0.028753926957775965,11252,False,91,92,YES
C19orf30,0.0,0.0419600937293135,11253,False,91,92,YES
C19orf33,0.0,0.005072401112110057,11254,False,91,92,YES
EPCAM,0.0,0.8989162779600601,11255,False,91,92,NO
PGA3,0.0,0.453106577534357,11256,False,91,92,NO
C19orf39,0.0,0.11001703646583937,11257,False,91,92,NO
C19orf38,0.0,0.7846508504561363,11258,False,91,92,NO
FAM154A,0.0,0.4063578560422524,11259,False,91,92,NO
KLHL6,0.0,0.266923675490811,11260,False,91,92,NO
VCX3A,0.0,0.03855036638829955,11261,False,91,92,YES
FAM154B,0.0,0.11998401220920049,11262,False,91,92,NO
KLRA1,0.0,0.12146026152768188,55,False,91,92,NO
PPP1CC,0.0,0.3695568695574776,11264,False,91,92,NO
KLHL7,0.0,0.1808591319827837,11265,False,91,92,NO
MPPED1,0.0,0.025543498070402196,11266,False,91,92,YES
C11orf20,0.0,0.7377363289636778,11267,False,91,92,NO
C11orf21,0.0,0.8786452925204243,11268,False,91,92,NO
KLHL4,0.0,0.719893186930882,11269,False,91,92,NO
C11orf24,0.0,0.29122971780707924,11270,False,91,92,NO
C22orf25,0.0,0.05370152063469991,11271,False,91,92,NO
CAMKV,0.0,0.16986253777049137,56,False,91,92,NO
SPPL3,0.0,0.9207464706116413,57,False,91,92,NO
WBP2,0.0,0.061206989316607584,11274,False,91,92,NO
GOLIM4,0.0,0.8969843418482951,58,False,91,92,NO
COL6A2,0.0,0.22081259486993954,11276,False,91,92,NO
POM121,0.0,0.3324408832197117,11277,False,91,92,NO
RFXANK,0.0,0.4932111293089425,11278,False,91,92,NO
COL6A6,0.0,0.3065447005889169,11279,False,91,92,NO
WAPAL,0.0,0.07150934456920133,11280,False,91,92,NO
KLK12,0.0,0.2596534136745469,11281,False,91,92,NO
KLK13,0.0,0.16355109286843883,11282,False,91,92,NO
KLK10,0.0,0.0005386543358260244,11283,False,91,92,YES
KLK11,0.0,0.01674049872226793,11284,False,91,92,YES
NDUFAF4,0.0,0.4149927903886612,11285,False,91,92,NO
METTL2A,0.0,0.18068455625495766,11286,False,91,92,NO
KLK14,0.0,0.9134846537489901,11287,False,91,92,NO
KLK15,0.0,0.49416102100672576,11288,False,65,118,NO
GPR22,0.0,0.6751791889644315,11289,False,91,92,NO
FAM71D,0.0,0.7146913022197722,11290,False,91,92,NO
FAM71B,0.0,,11291,False,2,181,NA
FAM71C,0.0,,11292,False,7,176,NA
FAM71A,0.0,0.6114396379378617,11293,False,80,103,NO
ZNF625,0.0,0.020131174070171204,11294,False,91,92,YES
TRH,0.0,0.29663641059261137,11295,False,91,92,NO
GPR20,0.0,0.40299662641352507,11296,False,91,92,NO
OGG1,0.0,0.05063596331394715,11297,False,91,92,NO
SPAG1,0.0,0.5630710886950747,11298,False,91,92,NO
C3orf33,0.0,0.6742519331724327,11299,False,90,93,NO
GPR21,0.0,0.9356750578428326,11300,False,91,92,NO
ALLC,0.0,0.22605607137261538,11301,False,91,92,NO
C3orf32,0.0,0.2936974949163865,11302,False,91,92,NO
VSIG10,0.0,0.8100682140099283,11303,False,91,92,NO
GPR26,0.0,0.4589925972217094,11304,False,91,92,NO
SESN3,0.0,0.1952180159766073,11305,False,91,92,NO
C3orf31,0.0,0.44373725291923694,11306,False,91,92,NO
GPR27,0.0,0.09710020467409676,11307,False,91,92,NO
DENND3,0.0,0.37764403609656017,11308,False,91,92,NO
RWDD4A,0.0,0.33059502388860623,11309,False,91,92,NO
SLC34A2,0.0,0.22122363265265893,11310,False,91,92,NO
OR2AE1,0.0,0.47064159613532963,11311,False,54,129,NO
LOC100130148,0.0,0.4306596704791066,11312,False,91,92,NO
C3orf37,0.0,0.017127451685173576,11313,False,91,92,YES
PPP1R16B,0.0,0.2240747790556179,11314,False,91,92,NO
GPR25,0.0,0.6512320064650328,11315,False,91,92,NO
PLLP,0.0,0.5942675054282092,11316,False,91,92,NO
BLNK,0.0,0.6437638313936499,11317,False,91,92,NO
EIF3CL,0.0,0.7323969394646606,11318,False,91,92,NO
KCNMB1,0.0,0.9498338336942458,11319,False,91,92,NO
NOXA1,0.0,0.019497883332312824,11320,False,91,92,YES
AOX2P,0.0,0.2486369084457798,11321,False,20,163,NO
UAP1L1,0.0,0.0034086612524604296,11322,False,91,92,YES
ZNF646,0.0,0.14380357277257072,59,False,91,92,NO
ARHGDIA,0.0,0.8728494059281494,11324,False,91,92,NO
OR9G4,0.0,,11325,False,3,180,NA
USH1C,0.0,0.036257822640030635,11326,False,91,92,YES
KIAA1841,0.0,0.2296433038971295,11327,False,91,92,NO
MORF4,0.0,0.704971067393488,11328,False,91,92,NO
UBR1,0.0,0.2764122098352255,11329,False,91,92,NO
PRMT7,0.0,0.16126100972929253,11330,False,91,92,NO
NUCB1,0.0,0.07318988874967017,11331,False,91,92,NO
OPA3,0.0,0.16646852123001304,60,False,91,92,NO
OPA1,0.0,0.00023612060894265746,61,False,91,92,YES
KCNMB4,0.0,0.897119858685248,11334,False,91,92,NO
SOCS5,0.0,0.04167630199123996,11335,False,91,92,YES
SOCS4,0.0,0.709298973539598,11336,False,91,92,NO
CALN1,0.0,0.6165934776610124,11337,False,91,92,NO
SOCS6,0.0,0.3738667531268792,11338,False,91,92,NO
SOCS1,0.0,0.9486392916995791,11339,False,91,92,NO
SRPR,0.0,0.6259845171786174,11340,False,91,92,NO
SOCS3,0.0,0.503958144706195,11341,False,91,92,NO
SOCS2,0.0,0.0027897092058526037,11342,False,91,92,YES
PPP2CA,0.0,0.01842022140243517,11343,False,91,92,YES
PACSIN1,0.0,0.14652136918000308,11344,False,91,92,NO
LOC646214,0.0,0.3783296150463993,11345,False,91,92,NO
CCNY,0.0,0.5267978920405522,11346,False,91,92,NO
LOC728819,0.0,0.7664300457469524,11347,False,91,92,NO
SCD5,0.0,0.33216586286690186,11348,False,91,92,NO
ZNF626,0.0,0.45641352405185287,11349,False,91,92,NO
CCNF,0.0,0.0026112075559620385,11350,False,91,92,YES
TARP,0.0,0.46508271251095146,11351,False,91,92,NO
CCNC,0.0,0.9284568694424232,11352,False,91,92,NO
SPINK9,0.0,0.14174454947066967,11353,False,25,158,NO
PFN3,0.0,,11354,False,8,175,NA
CCNO,0.0,0.8932214153116677,11355,False,91,92,NO
CCNH,0.0,0.12360658657648466,11356,False,91,92,NO
CCNI,0.0,0.3446783350404409,11357,False,91,92,NO
RHEB,0.0,0.6681057697146068,62,False,91,92,NO
CCNK,0.0,0.02177434802393385,11359,False,91,92,YES
RAB40C,0.0,0.07505176025945469,63,False,91,92,NO
PCM1,0.0,0.7388861037812564,11361,False,91,92,NO
TBRG4,0.0,0.5631846801420113,11362,False,91,92,NO
RBM7,0.0,0.08318206124234387,11363,False,91,92,NO
GREM1,0.0,0.04957290563790137,11364,False,91,92,YES
ZNF705A,0.0,0.8734142718161214,11365,False,70,113,NO
ZNF804B,0.0,0.5848617174669927,11366,False,24,159,NO
NCKAP5,0.0,0.6391220504653576,11367,False,91,92,NO
GSK3B,0.0,0.012188751302666738,11368,False,91,92,YES
LYSMD1,0.0,0.2248554969184534,11369,False,91,92,NO
IL1R2,0.0,0.15434773332469,11370,False,91,92,NO
FLJ10357,0.0,0.0214527541856039,11371,False,91,92,YES
PTN,0.0,0.8222032979397071,11372,False,91,92,NO
SNORD115-37,0.0,,11373,False,0,183,NA
JMY,0.0,0.40369727346160134,11374,False,91,92,NO
LRRK1,0.0,0.9068261494019203,11375,False,91,92,NO
LRRK2,0.0,0.47902836219164135,11376,False,91,92,NO
PTH,0.0,0.8227849748779562,11377,False,32,151,NO
PLEKHJ1,0.0,0.361098878551386,11378,False,91,92,NO
ABHD15,0.0,0.31402283905362716,11379,False,91,92,NO
DHH,0.0,0.04528852247377664,11380,False,91,92,YES
ABHD10,0.0,0.4640036153711147,11381,False,91,92,NO
ABHD11,0.0,0.3782493993736469,11382,False,91,92,NO
ABHD12,0.0,0.2514016217903514,11383,False,91,92,NO
ABHD13,0.0,0.6284678716310513,11384,False,91,92,NO
TRO,0.0,0.11811246315819762,11385,False,91,92,NO
MAEA,0.0,0.3392528323989565,11386,False,91,92,NO
SCML2,0.0,0.15830293995532604,11387,False,91,92,NO
NGRN,0.0,0.8349251638182378,11388,False,91,92,NO
SLC3A2,0.0,0.9019691403064916,11389,False,91,92,NO
CRMP1,0.0,0.04083269408819,11390,False,91,92,YES
TGFB1I1,0.0,0.8718169009083523,11391,False,91,92,NO
FN3K,0.0,0.0017695268683440523,11392,False,91,92,YES
FAM108A1,0.0,0.0008991742039541338,11393,False,91,92,YES
PTS,0.0,0.9216180572869374,11394,False,91,92,NO
RAB40B,0.0,0.7563857522573216,64,False,91,92,NO
MRPL11,0.0,0.4927671678291823,11396,False,91,92,NO
MRPL12,0.0,0.8104591928592273,11397,False,91,92,NO
MRPL13,0.0,0.03505476819879311,11398,False,91,92,YES
C16orf63,0.0,0.19912804015079427,11399,False,91,92,NO
C16orf62,0.0,0.6044526144461351,11400,False,91,92,NO
C16orf61,0.0,0.47459390508320176,11401,False,91,92,NO
MRPL17,0.0,0.6872338907559635,11402,False,91,92,NO
ARPC3,0.0,0.10839295967316721,11403,False,91,92,NO
ARPC2,0.0,0.12225239643157933,11404,False,91,92,NO
CDC25A,0.0,0.8567349892622289,11405,False,91,92,NO
RNF44,0.0,0.43943515363306107,11406,False,91,92,NO
RNF43,0.0,0.5018396292826989,11407,True,91,92,NO
ARPC5,0.0,0.9634647255731548,11408,False,91,92,NO
C16orf68,0.0,0.3949923115292633,11409,False,91,92,NO
NCRNA00202,0.0,0.13323745640009188,11410,False,91,92,NO
DCUN1D1,0.0,0.006795270873847297,11411,False,91,92,YES
DCUN1D2,0.0,0.009792795036120275,11412,False,91,92,YES
RAB40A,0.0,0.07414614765114283,65,False,91,92,NO
DCUN1D4,0.0,0.6429531429203978,11414,False,91,92,NO
DCUN1D5,0.0,0.42948096777781675,11415,False,91,92,NO
SNORA79,0.0,,11416,False,7,176,NA
SNORA78,0.0,,11417,False,6,177,NA
COL7A1,0.0,0.008202419974819158,66,False,91,92,YES
ITPR3,0.0,0.20707826995083664,11419,False,91,92,NO
SNORA75,0.0,0.43781923136222456,11420,False,19,164,NO
ITPR1,0.0,0.32210345572148424,11421,False,91,92,NO
MDP1,0.0,0.13561246806410585,67,False,91,92,NO
SNORA72,0.0,0.6326222877862215,11423,False,90,93,NO
SNORA70,0.0,0.9401438450851297,11424,False,17,166,NO
CES1,0.0,0.7946298157543732,11425,False,91,92,NO
AMPH,0.0,0.012214830959223967,11426,False,91,92,YES
OR10H5,0.0,0.4174977996612057,11427,False,62,121,NO
LRIG3,0.0,0.21407565596710484,11428,False,91,92,NO
LRIG2,0.0,0.9333999741214178,11429,False,91,92,NO
LRIG1,0.0,0.5008165482498157,11430,False,91,92,NO
NOTCH3,0.0,0.7328599852649927,11431,False,91,92,NO
ANKRD20A3,0.0,0.7297108112987909,11432,False,91,92,NO
PELI2,0.0,0.6506256672287603,11433,False,91,92,NO
C15orf60,0.0,0.1136655319595968,11434,False,32,151,NO
ANKRD20A4,0.0,0.6615722414620059,11435,False,91,92,NO
BMPR1A,0.0,0.634264166562333,11436,False,91,92,NO
SNCG,0.0,0.05440441744131102,11437,False,91,92,NO
TAF1D,0.0,0.000549367043913387,11438,False,91,92,YES
EBF4,0.0,0.05217882668059427,11439,False,91,92,NO
CASKIN2,0.0,0.0017007491902145022,11440,False,91,92,YES
FMO6P,0.0,0.9501668838315664,11441,False,60,123,NO
CASKIN1,0.0,0.0005644113991608345,11442,False,91,92,YES
AIFM2,0.0,0.5519202709066796,11443,False,91,92,NO
AIFM3,0.0,0.0373102923610071,11444,False,91,92,YES
IL17RE,0.0,0.01938968589707731,11445,False,91,92,YES
AIFM1,0.0,0.18190024050297496,11446,False,91,92,NO
IL17RC,0.0,0.061910152269175504,11447,False,91,92,NO
A1CF,0.0,0.30682544729612343,11448,False,91,92,NO
IL17RA,0.0,0.49810277663403235,11449,False,91,92,NO
CES4,0.0,0.32767020075484554,11450,False,91,92,NO
FLJ44606,0.0,0.008165533619343244,11451,False,91,92,YES
NELF,0.0,0.6397606767481535,11452,False,91,92,NO
CES7,0.0,0.4333264096766315,11453,False,89,94,NO
SSPN,0.0,0.16382038539950528,11454,False,91,92,NO
PATE4,0.0,0.569049285810789,11455,False,30,153,NO
ACAN,0.0,0.9530561506397691,11456,False,91,92,NO
FOXR2,0.0,,11457,False,7,176,NA
PADI6,0.0,0.6478662372613284,11458,False,21,162,NO
LOC100130933,0.0,0.10898422001066306,11459,False,91,92,NO
GTSE1,0.0,0.0005107562429575397,68,False,91,92,YES
FAM183A,0.0,0.8876532082311227,69,False,91,92,NO
HBA1,0.0,0.25350033318768717,11462,False,91,92,NO
TMEM100,0.0,0.21731411567353165,11463,False,91,92,NO
CD302,0.0,0.3486474710344578,11464,False,91,92,NO
SACS,0.0,0.819768506799832,11465,False,91,92,NO
FFAR3,0.0,0.036874559778701174,11466,False,91,92,YES
MUC5B,0.0,0.350124432275977,11467,False,91,92,NO
OPN5,0.0,0.09686309656234851,11468,False,39,144,NO
OPN4,0.0,0.6900234762683397,11469,False,91,92,NO
OPN3,0.0,0.3949589030166136,11470,False,91,92,NO
ARFRP1,0.0,0.1606834883965453,70,False,91,92,NO
NCOR1,0.0,0.8000034735589813,11472,False,91,92,NO
?|553137,0.0,0.36606922728196933,11473,False,91,92,NO
SCAPER,0.0,0.12133199579924162,11474,False,91,92,NO
HBA2,0.0,0.06661205131117032,11475,False,91,92,NO
AVEN,0.0,0.06969158163055944,11476,False,91,92,NO
PATE3,0.0,,11477,False,8,175,NA
HIST2H2AB,0.0,0.9366616957475004,11478,False,91,92,NO
PATE2,0.0,0.9746749174306388,11479,False,57,126,NO
REPS1,0.0,0.12620158030484213,11480,False,91,92,NO
TEF,0.0,0.21726733368532244,11481,False,91,92,NO
REPS2,0.0,0.06592455663200897,11482,False,91,92,NO
LYSMD4,0.0,0.007425196127524797,11483,False,91,92,YES
GPN3,0.0,0.5031677335183717,11484,False,91,92,NO
GPN2,0.0,0.31137971529784003,11485,False,91,92,NO
GPN1,0.0,0.06381107390718747,11486,False,91,92,NO
TMEM30A,0.0,0.6272552157911857,11487,False,91,92,NO
NFKB1,0.0,0.8485796574637048,11488,False,91,92,NO
NFKB2,0.0,0.8595619951641154,11489,False,91,92,NO
PM20D2,0.0,0.1850788866611225,11490,False,91,92,NO
UBE2R2,0.0,0.11556111442863802,11491,False,91,92,NO
OVCH1,0.0,0.8349880250269286,71,False,90,93,NO
FAM183B,0.0,0.10777874807312732,72,False,91,92,NO
RAP2C,0.0,0.6146932879909577,11494,False,91,92,NO
RAB40AL,0.0,0.024988748372404418,11495,False,91,92,YES
OR4C16,0.0,,11496,False,0,183,NA
SIAH1,0.0,0.25962516631988164,11497,False,91,92,NO
PSAP,0.0,0.052061576741248276,73,False,91,92,NO
SIAH3,0.0,0.02962380667118283,11499,False,91,92,YES
NSA2,0.0,0.8969354178815345,11500,False,91,92,NO
RBPMS2,0.0,0.2558216911581277,11501,False,91,92,NO
TAF1C,0.0,0.0032311651923196813,11502,False,91,92,YES
CORT,0.0,0.003584316022616152,11503,False,91,92,YES
CLPTM1L,0.0,0.20156792342822846,11504,False,91,92,NO
LYZL1,0.0,,11505,False,1,182,NA
LYZL2,0.0,,11506,False,3,180,NA
PDZRN4,0.0,0.5316398191244305,11507,False,91,92,NO
LDOC1L,0.0,0.5660834118753979,11508,False,91,92,NO
OGDHL,0.0,0.006956440364809184,11509,False,91,92,YES
MYOZ2,0.0,0.5796708517288531,11510,False,91,92,NO
PAQR7,0.0,0.14513793805382516,11511,False,91,92,NO
EMILIN3,0.0,0.18094052202799726,11512,False,91,92,NO
EMILIN2,0.0,0.8542845231029825,11513,False,91,92,NO
KIAA0831,0.0,0.8905056724658302,74,False,91,92,NO
TFR2,0.0,0.9564759432174686,11515,False,91,92,NO
DAPP1,0.0,0.03578879790945412,11516,False,91,92,YES
TPST2,0.0,0.8793937826195375,11517,False,91,92,NO
PIAS2,0.0,0.2421540797916283,11518,False,91,92,NO
GULP1,0.0,0.47295467730622154,11519,False,91,92,NO
CTGF,0.0,0.6996481777146217,11520,False,91,92,NO
FLJ43950,0.0,0.8743627509882332,11521,False,77,106,NO
LOC283867,0.0,0.07548947467340036,11522,False,91,92,NO
PIAS4,0.0,0.2529541822610013,11523,False,91,92,NO
TMEM98,0.0,0.9011936402560072,11524,False,91,92,NO
HIVEP1,0.0,0.6812777961797029,11525,False,91,92,NO
HIVEP2,0.0,0.3314444157310893,11526,False,91,92,NO
HIVEP3,0.0,0.8902604907423255,11527,False,91,92,NO
FAM115C,0.0,0.3611138403337709,11528,False,91,92,NO
FAM115A,0.0,0.09615577239497278,11529,False,91,92,NO
JAGN1,0.0,0.2458294212054825,11530,False,91,92,NO
LOC650368,0.0,0.9253284046581156,11531,False,91,92,NO
ZNF317,0.0,0.5258566804967796,11532,False,91,92,NO
ZNF318,0.0,0.5559296615145766,11533,False,91,92,NO
ZNF319,0.0,0.06281298096678174,11534,False,91,92,NO
OR52M1,0.0,,11535,False,0,183,NA
OVOL1,0.0,0.03134487065682103,11536,False,91,92,YES
P2RX1,0.0,0.48426835673109403,11537,False,91,92,NO
P2RX3,0.0,0.5216955226128404,11538,False,91,92,NO
NRIP3,0.0,0.050306030438123484,11539,False,91,92,NO
P2RX5,0.0,0.33900710198231754,11540,False,91,92,NO
P2RX4,0.0,0.3548158625731973,11541,False,91,92,NO
HSPBP1,0.0,0.16327342839299888,11542,False,91,92,NO
P2RX6,0.0,0.01797204377263137,11543,False,91,92,YES
LBXCOR1,0.0,0.8883708312636417,11544,False,91,92,NO
LOC148145,0.0,0.9334584406402935,11545,False,60,123,NO
RNF208,0.0,0.5131485747213083,11546,False,91,92,NO
HADHB,0.0,0.7502643055114849,11547,False,91,92,NO
HADHA,0.0,0.6634580369523109,11548,False,91,92,NO
GSTP1,0.0,0.2786817092047397,11549,False,91,92,NO
RPS19BP1,0.0,0.9737991123221438,11550,False,91,92,NO
FLJ37543,0.0,0.448748904150989,11551,False,91,92,NO
LOC388955,0.0,0.7852873737075404,11552,False,91,92,NO
UBE2DNL,0.0,,11553,False,8,175,NA
MRE11A,0.0,0.04434196780439803,11554,False,91,92,YES
FLJ90757,0.0,0.004576572547843558,11555,False,91,92,YES
NPRL2,0.0,0.1503773126890708,11556,False,91,92,NO
POLN,0.0,0.02737062479799191,11557,False,91,92,YES
DKFZP434H168,0.0,0.05171249461701064,11558,False,51,132,NO
ZNF883,0.0,0.4489355096932468,11559,False,91,92,NO
?|390284,0.0,0.6505092959586904,11560,False,91,92,NO
SPPL2A,0.0,0.06962549383116043,75,False,91,92,NO
PLXNB2,0.0,0.06788917899931773,11562,False,91,92,NO
METRNL,0.0,0.27375259460751866,11563,False,91,92,NO
PGRMC2,0.0,0.7593834661522735,11564,False,91,92,NO
PGRMC1,0.0,0.9794958564597342,11565,False,91,92,NO
KBTBD6,0.0,0.3835916108626666,11566,False,91,92,NO
KIAA1530,0.0,0.1458836311255716,11567,False,91,92,NO
AP4M1,0.0,0.14934852315232597,11568,False,91,92,NO
VTI1B,0.0,0.3440490768800061,11569,False,91,92,NO
ALS2,0.0,0.6965842595176859,11570,False,91,92,NO
LRRC52,0.0,0.967047501639249,11571,False,28,155,NO
LRRC50,0.0,0.053324119931340286,11572,False,91,92,NO
KIAA1024,0.0,0.6466605255842923,11573,False,91,92,NO
LRRC56,0.0,0.0029633986729053754,11574,False,91,92,YES
LRRC57,0.0,0.04495434085679203,11575,False,91,92,YES
LRRC55,0.0,0.32706771293706677,11576,False,91,92,NO
DENND1C,0.0,0.13837386478384503,11577,False,91,92,NO
DENND1B,0.0,0.007951980114815595,11578,False,91,92,YES
SLC46A1,0.0,0.15519722630839353,76,False,91,92,NO
LRRC59,0.0,0.09784750752299064,11580,False,91,92,NO
PIP4K2B,0.0,0.02642724224419909,11581,False,91,92,YES
